model,loss_function,hessian_method,sample_index,number_of_atoms,dft_negative_mode_count,predicted_negative_mode_count,exact_negative_mode_count_match,dft_stationary_point_class,predicted_stationary_point_class,three_class_match,dft_is_first_order_transition_state,predicted_is_first_order_transition_state
HIP,MAE,Direct prediction,61,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,62,8,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,63,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,64,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,65,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,66,16,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,67,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,68,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,69,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,70,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,71,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,72,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,73,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,74,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,75,13,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,76,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,77,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,78,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,79,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,80,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,81,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,82,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,83,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,84,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,85,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,86,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,87,17,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,88,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,89,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,90,17,4,4,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,91,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,92,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,93,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,94,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,95,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,96,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,97,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,98,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,99,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,100,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,101,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,102,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,103,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,104,9,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,105,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,106,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,107,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,108,13,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,109,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,110,7,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,111,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,112,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,113,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,114,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,115,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,116,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,117,12,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,118,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,119,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,120,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,121,16,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,122,16,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,123,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,124,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,125,13,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,126,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,127,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,128,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,129,18,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,130,13,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,131,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,132,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,133,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,134,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,135,18,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,136,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,137,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,138,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,139,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,140,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,141,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,142,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,143,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,144,21,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,145,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,146,11,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,147,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,148,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,149,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,150,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,151,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,152,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,153,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,154,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,155,9,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,156,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,157,16,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,158,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,159,12,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,160,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,161,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,162,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,163,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,164,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,165,14,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,166,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,167,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,168,9,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,169,13,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,170,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,171,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,172,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,173,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,174,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,175,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,176,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,177,17,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,178,8,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,179,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,180,11,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,181,14,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,182,9,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,183,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,184,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,185,18,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,186,6,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,187,19,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,188,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,189,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,190,11,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,191,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,192,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,193,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,194,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,195,16,3,2,False,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,196,16,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,197,19,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,198,11,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,199,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,200,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,201,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,202,5,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,203,17,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,204,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,205,15,1,2,False,Transition state,Higher-order saddle point,False,True,False
HIP,MAE,Direct prediction,206,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,207,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,208,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,209,14,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,210,14,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,211,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,212,13,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,213,15,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,214,17,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,215,10,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,216,10,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,217,15,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,218,15,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,219,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,220,16,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,221,16,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,222,16,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,223,12,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,224,14,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,225,19,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,226,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,227,12,2,1,False,Higher-order saddle point,Transition state,False,False,True
HIP,MAE,Direct prediction,228,8,2,2,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,229,14,0,1,False,Minimum,Transition state,False,False,True
HIP,MAE,Direct prediction,230,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,231,11,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,232,13,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,233,17,0,0,True,Minimum,Minimum,True,False,False
HIP,MAE,Direct prediction,234,16,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,235,14,1,0,False,Transition state,Minimum,False,True,False
HIP,MAE,Direct prediction,236,12,1,1,True,Transition state,Transition state,True,True,True
HIP,MAE,Direct prediction,237,14,3,3,True,Higher-order saddle point,Higher-order saddle point,True,False,False
HIP,MAE,Direct prediction,238,11,1,1,True,Transition state,Transition state,True,True,True
