sample_idx,natoms,energy_error,forces_error,hessian_error,hessian_mre,asymmetry_error,true_asymmetry_error,eigval_mae,eigval1_mae,eigval2_mae,eigvec1_mae,eigvec2_mae,eigvec1_cos,eigvec2_cos,time,memory,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_mae_eckart,eigvec2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart
214,23,10460.12890625,0.0449996031820774,0.1759541630744934,176.1361846923828,0.0,1.1083455319749191e-05,0.9876614212989808,12.906429290771484,3.659773349761963,0.1485266387462616,0.1225177124142646,0.1349921375513076,0.0028963834047317,57.64825439453125,721.747456,9,0,0,0,1,6,0,0,0,1,0,0.1364,0.4069,0.1404,0.1055,0.1474,0.1239,0.3095
215,15,9300.259765625,0.0201491024345159,0.0282286945730447,2.143436908721924,0.0,2.4848248358466662e-05,0.0983359888195991,0.0009860098361968,0.0257763713598251,0.1977640688419342,0.0438444353640079,0.985062301158905,0.9358259439468384,53.45075225830078,583.77472,2,0,0,1,0,2,0,0,1,0,1,0.0159,0.0116,0.001,0.0034,0.0043,0.9997,0.9994
216,14,11313.0205078125,0.0525514185428619,0.0475020483136177,0.7578015923500061,0.0,3.16017831210047e-05,0.1202904433012008,0.0910491943359375,0.047182410955429,0.0179884247481822,0.0697161629796028,0.9856301546096802,0.803632378578186,47.29644775390625,564.808704,2,0,0,1,0,2,0,0,1,0,1,0.0238,0.002,0.0024,0.0077,0.0199,0.9971,0.9846
217,19,10943.1162109375,0.0298697855323553,0.0319358184933662,0.9699352383613586,0.0,2.498760477465112e-05,0.0737861692905426,0.9943504333496094,0.074071817100048,0.0053409161046147,0.18290676176548,0.9987114071846008,0.4687467813491821,43.868350982666016,649.404928,2,0,0,1,0,2,0,0,1,0,1,0.0146,0.0833,0.0007,0.1637,0.1474,0.9993,0.9477
218,12,7220.45361328125,0.0080098779872059,0.0142135294154286,0.4823006689548492,0.0,3.261513120378368e-05,0.036708727478981,0.0513049364089965,0.0047602653503417,0.0133312018588185,0.2536212503910064,0.9945045709609984,0.9923843145370485,37.56032180786133,532.814336,2,0,0,1,0,2,0,0,1,0,1,0.0089,0.003,0.0076,0.0741,0.0835,0.8581,0.8586
219,22,11002.1064453125,0.008793655782938,0.0131806088611483,4.115092277526856,0.0,6.702970495098271e-06,0.030385447666049,0.105412483215332,0.0388375669717788,0.0029190359637141,0.1784991919994354,0.9995714426040648,0.9494271278381348,43.7501106262207,700.31872,2,0,0,1,0,2,0,0,1,0,1,0.0138,0.0895,0.0003,0.0771,0.0053,0.9997,0.9978
220,27,13112.6064453125,0.0572381913661956,0.0438377521932125,3.6292128562927246,0.0,9.641684300731868e-06,0.194179505109787,3.492148399353028,0.4596090316772461,0.0116005260497331,0.1103914305567741,0.9825046062469482,0.7771540880203247,65.27407836914062,789.1456,6,0,0,0,1,7,0,0,0,1,0,0.0561,0.8324,0.3955,0.0138,0.0424,0.9793,0.8707
221,20,8930.6181640625,0.0035166235174983,0.0069014350883662,0.5674221515655518,0.0,6.9958750827936456e-06,0.0185642782598733,0.0181672573089599,0.0112951770424842,0.0064155375584959,0.0531348288059234,0.998146653175354,0.8479673862457275,57.888671875,673.278976,2,0,0,1,0,2,0,0,1,0,1,0.0068,0.0204,0.0082,0.0043,0.0081,0.9991,0.9973
222,19,12414.9970703125,0.0230392888188362,0.0250097457319498,2.4604976177215576,0.0,1.736379817884881e-05,0.0724937692284584,0.1220125555992126,0.034039556980133,0.0123309986665844,0.0247634761035442,0.9930862188339232,0.9677539467811584,48.932865142822266,651.436544,3,0,0,0,1,3,0,0,0,1,1,0.0229,0.0161,0.024,0.0169,0.167,0.986,0.3721
223,16,8863.6552734375,0.0050044627860188,0.0119811296463012,0.4973030090332031,0.0,2.2348511265590787e-05,0.0209486987441778,0.0223358273506164,0.0045446157455444,0.2137266397476196,0.0263275206089019,0.962921142578125,0.9717384576797484,40.348670959472656,600.65024,3,0,0,0,1,3,0,0,0,1,1,0.0075,0.0079,0.0131,0.0046,0.0152,0.9986,0.9914
224,23,10461.5166015625,0.0115982703864574,0.0173820536583662,7.820791721343994,0.0,8.813974091026466e-06,0.0428336970508098,0.0190394520759582,0.002071738243103,0.0129672111943364,0.0293449591845273,0.9893665909767152,0.9502648711204528,45.63484954833984,719.243776,3,0,0,0,1,3,0,0,0,1,1,0.0152,0.0142,0.0086,0.0062,0.0256,0.9981,0.9644
225,18,10369.4462890625,0.0297175180166959,0.030011536553502,1.696932077407837,0.0,2.3633123419131152e-05,0.0631255060434341,0.3631081581115722,0.0304679870605468,0.0081214047968387,0.0215994585305452,0.9971187710762024,0.9740294218063354,56.638465881347656,638.232064,5,0,0,0,1,5,0,0,0,1,1,0.0201,0.0247,0.0119,0.1792,0.1877,0.99,0.9048
226,19,12415.458984375,0.0246858038008213,0.0311526283621788,1.2966651916503906,0.0,2.6390891434857625e-05,0.0938278511166572,0.4342482089996338,0.0975668430328369,0.026509465649724,0.0229569617658853,0.9642214775085448,0.9803078174591064,48.79177474975586,650.585088,4,0,0,0,1,3,0,0,0,1,0,0.0193,0.0139,0.0838,0.011,0.0198,0.9913,0.9812
227,18,9803.2236328125,0.0310994107276201,0.0300912242382764,1.557571291923523,0.0,1.834348404372577e-05,0.0789360329508781,0.0143258720636367,0.0311464816331863,0.0384447313845157,0.1174297705292701,0.9482930302619934,0.4450265169143677,44.12723159790039,636.255232,3,0,0,0,1,3,0,0,0,1,1,0.0321,0.0027,0.0128,0.1482,0.0969,0.9904,0.4794
228,18,10265.3095703125,0.0446613132953643,0.0567194558680057,1.157597303390503,0.0,2.2306885512080044e-05,0.1382887810468673,0.0936273038387298,0.0425826758146286,0.1280636638402938,0.1679638773202896,0.2414976060390472,0.3785178065299988,41.9051513671875,635.890176,1,0,1,0,0,1,1,0,0,0,1,0.0265,0.0154,0.0113,0.012,0.0079,0.9945,0.9975
229,11,9130.5556640625,0.0433356016874313,0.1044271737337112,0.7002576589584351,0.0,9.915317787090316e-05,0.2095410376787185,0.159953773021698,0.0273599922657012,0.2592719197273254,0.0694736763834953,0.8861628770828247,0.8737778663635254,35.82771301269531,514.71616,1,0,1,0,0,1,1,0,0,0,1,0.0261,0.0253,0.002,0.0196,0.0181,0.9917,0.992
230,19,8356.248046875,0.0222026910632848,0.0291838981211185,12.08243465423584,0.0,3.156505772494711e-05,0.0643649250268936,0.0112161338329315,0.0222427695989608,0.0312004126608371,0.1971466839313507,0.9588863253593444,0.7045207023620605,41.14739227294922,648.715264,4,0,0,0,1,3,0,0,0,1,0,0.0206,0.0044,0.0241,0.0331,0.061,0.9232,0.824
231,19,10838.185546875,0.1489609777927398,0.1343636065721511,2.2555110454559326,0.0,3.113811180810444e-05,0.4204101860523224,0.0859055519104003,0.3527297079563141,0.050063706934452,0.1633427292108535,0.8881401419639587,0.0783830434083938,43.32236862182617,650.919936,3,0,0,0,1,4,0,0,0,1,0,0.0886,0.1712,0.0237,0.0452,0.1734,0.9189,0.6518
232,22,8963.2236328125,0.0166037660092115,0.0313737541437149,16.521156311035156,0.0,6.62614502289216e-06,0.1431066393852234,0.464981734752655,0.6439909934997559,0.1335028558969497,0.1105838865041732,0.2377301007509231,0.1276311725378036,43.654144287109375,702.36672,6,0,0,0,1,6,0,0,0,1,1,0.0469,0.1061,0.1677,0.0864,0.142,0.9985,0.737
233,14,9737.150390625,0.0179901719093322,0.0397045910358428,1.3239693641662598,0.0,2.02408464247128e-05,0.089273951947689,0.0366221368312835,0.0398693159222602,0.0434839949011802,0.1516249477863311,0.9401533603668212,0.1316070556640625,53.04832077026367,567.390208,0,1,0,0,0,0,0,1,0,0,1,0.0135,0.0002,0.0009,0.1977,0.2558,0.9379,0.9317
234,13,9370.306640625,0.0133071206510066,0.0295078977942466,1.8621282577514648,0.0,7.989834557520226e-05,0.0652626082301139,0.0604441463947296,0.0538977086544036,0.0264415461570024,0.0738265588879585,0.9768564701080322,0.854506254196167,48.33689498901367,549.029376,2,0,0,1,0,2,0,0,1,0,1,0.012,0.0135,0.0023,0.0443,0.0432,0.9471,0.9462
235,14,11415.6083984375,0.3979149758815765,0.6724557280540466,1.4928216934204102,0.0,0.0002787473495118,1.937814474105835,52.05631256103516,0.0291770696640014,0.0309624280780553,0.1916578263044357,0.9638732075691224,0.8102997541427612,38.96438217163086,564.219904,2,0,0,1,0,2,0,0,1,0,1,0.1965,4.0275,0.0231,0.041,0.0266,0.9495,0.981
236,10,5150.080078125,0.0113802859559655,0.0205764006823301,0.3848247826099396,0.0,9.623719961382449e-05,0.0375760234892368,0.0012602806091308,0.0051218569278717,0.0098788803443312,0.0132918301969766,0.997597634792328,0.9958972930908204,38.32729721069336,496.302592,1,0,1,0,0,1,1,0,0,0,1,0.0156,0.0026,0.0159,0.0027,0.2778,0.9998,0.9999
237,17,9333.865234375,0.0066208210773766,0.0121123837307095,0.3525366187095642,0.0,1.3470374142343644e-05,0.0287424810230731,0.0019907802343368,0.0104336738586425,0.2156199663877487,0.2129279226064682,0.9390375018119812,0.9451113939285278,41.645057678222656,615.122944,2,0,0,1,0,2,0,0,1,0,1,0.0112,0.0003,0.0009,0.0029,0.0042,0.9996,0.999
238,13,8240.169921875,0.0256904885172843,0.0356373973190784,0.5247755646705627,0.0,1.169773531728424e-05,0.1140521988272667,0.0334750413894653,0.0184109210968017,0.2311767637729644,0.1118397116661071,0.96519535779953,0.5679372549057007,36.55686569213867,549.99552,1,0,1,0,0,1,1,0,0,0,1,0.0355,0.0153,0.0148,0.0071,0.0092,0.9979,0.9976
239,19,8458.8642578125,0.2954190373420715,0.1452398002147674,1.4362784624099731,0.0,1.6992195014609024e-05,0.3134644627571106,0.04854416847229,0.5178966522216797,0.0383150540292263,0.0952543467283248,0.911759912967682,0.4474696516990661,41.0439682006836,649.190912,3,0,0,0,1,3,0,0,0,1,1,0.1153,0.0135,0.2339,0.1632,0.1475,0.8646,0.4172
240,16,11791.7177734375,0.0291649512946605,0.0343757681548595,1.0813854932785034,0.0,2.408036743872799e-05,0.0815972760319709,0.0973663926124572,0.0172018110752105,0.0488542690873146,0.0479679815471172,0.9184291362762452,0.9046458005905152,40.46764755249024,600.760832,2,0,0,1,0,2,0,0,1,0,1,0.0527,0.0149,0.0002,0.0295,0.0239,0.9634,0.959
241,15,9300.1171875,0.0436493307352066,0.0583176501095294,1.7113072872161863,0.0,4.334167169872672e-05,0.1286474168300628,0.1647684574127197,0.0477677881717681,0.0603472739458084,0.1770800948143005,0.8695582151412964,0.1695023775100708,38.67136001586914,581.932544,3,0,0,0,1,3,0,0,0,1,1,0.0483,0.0284,0.0119,0.0216,0.2612,0.9853,0.9754
242,21,8954.5732421875,0.0315880477428436,0.036167211830616,0.9199079871177672,0.0,6.281512014538748e-06,0.106283314526081,1.3221254348754885,0.2530640363693237,0.0056036622263491,0.1588606834411621,0.9973746538162231,0.4918236136436462,42.69385528564453,683.68128,4,0,0,0,1,3,0,0,0,1,0,0.0247,0.1662,0.0184,0.145,0.1633,0.9955,0.9955
243,20,10402.31640625,0.0362890884280204,0.032128632068634,2.971017360687256,0.0,1.176666955871042e-05,0.0751424729824066,0.2174296379089355,0.0279518067836761,0.0091857686638832,0.1670650839805603,0.99493145942688,0.3776536881923675,46.2663688659668,670.402048,3,0,0,0,1,3,0,0,0,1,1,0.0248,0.0603,0.0034,0.0078,0.0089,0.9969,0.9928
244,21,13560.0029296875,0.1427107900381088,0.0748154520988464,10.07107639312744,0.0,1.3643104466609657e-05,0.4173813760280609,4.442883491516113,0.1374555230140686,0.023039948195219,0.0392767153680324,0.9657699465751648,0.8914871215820312,45.52505493164063,685.467136,5,0,0,0,1,5,0,0,0,1,1,0.1502,4.3992,0.2395,0.0851,0.0582,0.9838,0.7458
245,20,11412.4306640625,0.0138175394386053,0.022302757948637,7.007268905639648,0.0,6.917003247508546e-06,0.0738042891025543,0.2005723714828491,0.0702433288097381,0.0122503126040101,0.1078951582312583,0.9912094473838806,0.5187036395072937,43.761695861816406,670.180864,3,0,0,0,1,3,0,0,0,1,1,0.0267,0.0248,0.0075,0.0062,0.1115,0.9982,0.2675
246,20,8825.58984375,0.0394894033670425,0.0475667566061019,1.841214656829834,0.0,1.1124046068289315e-05,0.1241896823048591,0.1081953048706054,0.1489491611719131,0.0689214244484901,0.1408097296953201,0.754128634929657,0.2076642513275146,43.27628707885742,669.252608,3,0,0,0,1,3,0,0,0,1,1,0.0359,0.0016,0.0153,0.18,0.1495,0.4875,0.5716
247,11,7761.056640625,0.0364373698830604,0.0829802751541137,1.090173602104187,0.0,5.976370084681548e-05,0.1654198765754699,0.24955415725708,0.131850391626358,0.2430427521467209,0.2593224942684173,0.9915848970413208,0.9640508890151978,36.810848236083984,515.308032,0,1,0,0,0,0,0,1,0,0,1,0.037,0.0144,0.0029,0.0587,0.0634,0.9018,0.902
248,21,10976.6796875,0.0109002217650413,0.014634265564382,0.9317094683647156,0.0,1.260973931493936e-05,0.0307973232120275,0.0061656832695007,0.0033230781555175,0.2032815963029861,0.1851444989442825,0.9438868761062622,0.9401953220367432,43.48518371582031,682.747392,5,0,0,0,1,4,0,0,0,1,0,0.0137,0.0039,0.0073,0.0938,0.1438,0.2702,0.1186
249,18,9906.5966796875,0.023640239611268,0.0377126485109329,1.3942760229110718,0.0,2.559101631049998e-05,0.0868246108293533,0.646367073059082,0.020781934261322,0.0140760689973831,0.0285626798868179,0.9893090724945068,0.9456577301025392,42.3903694152832,637.681152,3,0,0,0,1,3,0,0,0,1,1,0.0296,0.1303,0.0176,0.0099,0.1366,0.9955,0.9978
250,19,9366.98046875,0.0067111630924046,0.0109912455081939,1.7026220560073853,0.0,6.123666480561951e-06,0.0336822047829628,0.0195894688367843,0.059295579791069,0.0461555309593677,0.1892485320568084,0.9183417558670044,0.5523970723152161,41.51007843017578,650.694144,2,0,0,1,0,2,0,0,1,0,1,0.0149,0.0076,0.005,0.0115,0.1907,0.9939,0.8509
251,12,9242.0546875,0.2105015963315963,0.3711300194263458,3.701277732849121,0.0,6.133542774477974e-05,1.3156651258468628,28.71097946166992,0.5289320945739746,0.0211616568267345,0.107635498046875,0.985825538635254,0.7234563827514648,37.552223205566406,532.752384,4,0,0,0,1,3,0,0,0,1,0,0.142,2.3996,0.0246,0.0204,0.1265,0.9908,0.5212
252,14,9274.6083984375,0.253911405801773,0.186134934425354,1.9126819372177124,0.0,0.0001018608963931,0.5149104595184326,2.560996532440185,0.3207441568374634,0.0358469039201736,0.2027038931846618,0.9491685032844543,0.6098470687866211,38.48406219482422,563.97824,3,0,0,0,1,4,0,0,0,1,0,0.2022,1.7287,0.0494,0.0257,0.0696,0.9777,0.8363
253,22,10435.7392578125,0.0061299623921513,0.0133896972984075,4.601604461669922,0.0,9.434977982891724e-06,0.0630282908678054,0.2318876385688781,0.1060172617435455,0.1344845294952392,0.1519436985254287,0.5714309215545654,0.4618986248970032,45.33049774169922,700.793856,4,0,0,0,1,4,0,0,0,1,1,0.036,0.108,0.0132,0.1422,0.062,0.8519,0.7818
254,17,10908.7431640625,0.1208085939288139,0.1016656309366226,1.9036773443222048,0.0,9.088152000913396e-05,0.2959625422954559,1.1749392747879028,0.3082625269889831,0.1933200806379318,0.1806255429983139,0.8792026042938232,0.7990778088569641,55.72185516357422,618.961408,2,0,0,1,0,2,0,0,1,0,1,0.0586,0.2538,0.0068,0.1976,0.2222,0.9761,0.8402
255,15,8289.2802734375,0.0607564523816108,0.0683547407388687,1.5114004611968994,0.0,5.925757068325765e-05,0.1388333886861801,1.0872955322265625,0.0760017931461334,0.0199287105351686,0.1257575005292892,0.9794217348098756,0.4757366776466369,48.471038818359375,582.279168,3,0,0,0,1,3,0,0,0,1,1,0.0338,0.3182,0.0232,0.0206,0.1711,0.9832,0.9979
256,11,9337.556640625,0.0658263489603996,0.106602132320404,1.0189204216003418,0.0,0.0001664488372625,0.2285854816436767,1.1050877571105957,0.2614136338233948,0.0227744188159704,0.2069196701049804,0.986952543258667,0.4440985321998596,37.04723358154297,513.75104,2,0,0,1,0,2,0,0,1,0,1,0.037,0.1635,0.0221,0.2611,0.0353,0.9908,0.9732
257,20,12989.4638671875,0.0266431905329227,0.0330519825220108,0.8558833599090576,0.0,1.2151390365033876e-05,0.0755500048398971,0.112782172858715,0.106269896030426,0.1126216799020767,0.1609699577093124,0.3408966958522796,0.3048053383827209,43.66233444213867,666.692096,1,0,1,0,0,1,1,0,0,0,1,0.0297,0.0021,0.0011,0.1154,0.169,0.9982,0.9978
258,15,10772.806640625,0.0114098414778709,0.0319792479276657,2.343482732772827,0.0,1.829796383390203e-05,0.0755839720368385,0.1820100545883178,0.0575889758765697,0.2111781686544418,0.2075906991958618,0.6341456174850464,0.6297550201416016,40.37558364868164,583.375872,0,1,0,0,0,0,0,1,0,0,1,0.0155,0.0077,0.0161,0.0223,0.0706,0.9793,0.7821
259,13,11288.4365234375,0.0164185091853141,0.0609783865511417,9.64877700805664,0.0,7.601414836244658e-05,0.1787996888160705,0.2452277541160583,0.3386660814285278,0.0847271531820297,0.1892675310373306,0.7859466671943665,0.0464563593268394,36.744415283203125,549.303808,2,0,0,1,0,2,0,0,1,0,1,0.0718,0.0185,0.0021,0.1994,0.0799,0.9873,0.7978
260,22,13023.2587890625,0.0392779633402824,0.0270919930189847,4.482657909393311,0.0,1.5989980965969153e-05,0.1413819640874862,0.2407026290893554,0.1644969433546066,0.0037481551989912,0.1349436491727829,0.9989179968833924,0.3053751587867737,46.14656066894531,700.460032,6,0,0,0,1,6,0,0,0,1,1,0.046,0.3215,0.0711,0.1024,0.0426,0.9996,0.8581
261,23,13492.2685546875,0.0291299540549516,0.0544173493981361,8.043778419494629,0.0,1.108936885430012e-05,0.2823897898197174,1.8539822101593015,1.1278659105300903,0.1167247891426086,0.1411189138889312,0.148407369852066,0.0706643983721733,59.75983810424805,721.72032,6,0,0,0,1,6,0,0,0,1,1,0.0919,0.0263,0.055,0.022,0.1505,0.9699,0.8247
262,18,9907.78125,0.005102910567075,0.008432644419372,0.4958733022212982,0.0,1.060171598510351e-05,0.0253979638218879,0.0589386820793151,0.0187370032072067,0.0122412955388426,0.027311086654663,0.9940158128738404,0.972519874572754,55.88703918457031,637.650944,2,0,0,1,0,2,0,0,1,0,1,0.0155,0.0629,0.0036,0.0079,0.0034,0.9969,0.9995
263,14,7254.25,0.0977447852492332,0.1367233544588089,0.9135149717330932,0.0,8.543179865228012e-05,0.3053262829780578,0.7046422958374023,0.708246111869812,0.0215468667447567,0.1848126798868179,0.978211522102356,0.1278155446052551,47.7388801574707,565.733888,3,0,0,0,1,3,0,0,0,1,1,0.054,0.2382,0.1116,0.0235,0.2359,0.9783,0.5898
264,21,9861.1650390625,0.0759252682328224,0.0702849626541137,3.203641414642334,0.0,1.8377093510935083e-05,0.2034677565097808,0.081796109676361,0.0927547961473465,0.0747098252177238,0.0720760449767112,0.6903096437454224,0.6525071859359741,45.65167999267578,683.47648,4,0,0,0,1,4,0,0,0,1,1,0.0532,0.0088,0.0252,0.1627,0.1447,0.8361,0.938
265,8,7599.482421875,0.0232948772609233,0.0526076443493366,0.8313181400299072,0.0,0.0001406019728165,0.1534100174903869,0.077322244644165,0.0333842895925045,0.0356784127652645,0.3311530351638794,0.968002438545227,0.8250659704208374,36.02431869506836,467.2768,0,1,0,0,0,0,0,1,0,0,1,0.0219,0.0051,0.0139,0.0592,0.062,0.9234,0.9234
266,15,9300.2685546875,0.032933235168457,0.0451536923646926,2.936645984649658,0.0,4.928819907945581e-05,0.1686931401491165,0.487234354019165,0.1483189165592193,0.1584365665912628,0.1220353469252586,0.9922542572021484,0.5049262642860413,36.75475311279297,580.105216,2,0,0,1,0,2,0,0,1,0,1,0.0214,0.037,0.0003,0.0106,0.207,0.9955,0.9694
267,13,4746.31494140625,0.0169747062027454,0.0276707038283348,0.9799302816390992,0.0,2.496094566595275e-05,0.1033557504415512,0.1092112064361572,0.0268633961677551,0.0151385301724076,0.1747104227542877,0.9931594133377076,0.9210751056671144,36.61312103271485,549.294592,3,0,0,0,1,3,0,0,0,1,1,0.0396,0.0732,0.033,0.0168,0.2348,0.9925,0.9934
268,21,9861.1572265625,0.0486716106534004,0.0409118793904781,3.923160076141357,0.0,1.1853677278850228e-05,0.1097861751914024,1.3035483360290527,0.0165329277515411,0.0147571992129087,0.046342235058546,0.9877464771270752,0.8868094682693481,45.91107177734375,683.203072,4,0,0,0,1,4,0,0,0,1,1,0.0601,0.1894,0.0074,0.1764,0.1878,0.9907,0.9261
269,14,9840.6787109375,0.0372160039842128,0.055602703243494,0.6023507118225098,0.0,2.5387929781572893e-05,0.1574010252952575,1.659989356994629,0.0680071115493774,0.0065169404260814,0.0086689069867134,0.9984724521636964,0.9976693987846376,39.5294075012207,567.44448,3,0,0,0,1,3,0,0,0,1,1,0.0266,0.1571,0.0037,0.2241,0.2035,0.9992,0.977
270,22,11907.43359375,0.0695056542754173,0.0939274355769157,7.724908828735352,0.0,3.3561464078957215e-05,0.308839738368988,0.1794753074645996,1.151186466217041,0.1353277862071991,0.1184217110276222,0.2745786309242248,0.3043585419654846,43.98387145996094,700.79232,5,0,0,0,1,5,0,0,0,1,1,0.095,0.0081,0.0086,0.1102,0.065,0.2668,0.7096
271,19,11744.486328125,0.0631700083613395,0.0649117827415466,5.389290809631348,0.0,1.8390708646620624e-05,0.2936744391918182,0.7245564460754395,0.4055784940719604,0.0330537669360637,0.1317030042409896,0.9182579517364502,0.107397049665451,56.39292907714844,652.320256,4,0,0,0,1,2,0,0,1,0,0,0.0695,0.0838,0.0508,0.0578,0.1583,0.8672,0.8567
272,18,9803.3427734375,0.0255121123045682,0.0465957038104534,38.51033782958984,0.0,1.2910292753076646e-05,0.1755136996507644,0.9336877465248108,0.1488766968250274,0.165098950266838,0.1346219778060913,0.1232164800167083,0.2899332046508789,48.11798477172852,636.125184,6,0,0,0,1,5,0,0,0,1,0,0.0408,0.0252,0.014,0.0801,0.1515,0.6241,0.6286
273,16,9873.4453125,0.0272081494331359,0.0438986420631408,0.7638805508613586,0.0,2.196708010160364e-05,0.1411181688308715,0.191104769706726,0.1541192382574081,0.0250441804528236,0.180403858423233,0.9780636429786682,0.0088118091225624,38.42131042480469,600.2048,3,0,0,0,1,3,0,0,0,1,1,0.0235,0.0171,0.0217,0.0176,0.1913,0.9845,0.9903
274,22,11907.6943359375,0.0158323962241411,0.0332575887441635,11.722143173217772,0.0,1.6460460756206885e-05,0.1206617727875709,0.048396348953247,0.6765496730804443,0.0205958411097526,0.1325094401836395,0.9715536236763,0.1389161348342895,44.03411102294922,701.371904,3,0,0,0,1,3,0,0,0,1,1,0.0557,0.0166,0.0586,0.0104,0.0664,0.9909,0.7377
